customer_id,name,email,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,churn_probability,churn,location_lat,location_lon
CUST-10747,David Davis,david.davis@example.com,6,108.36,650.16,Month-to-month,Mailed check,1,Yes,Yes,0.9061,1,37.81762,-122.4947
CUST-10748,Richard Moore,richard.moore@example.com,11,52.46,577.06,Month-to-month,Bank transfer,0,No,No internet service,0.8342,1,37.80834,-122.47201
CUST-10749,John Smith,john.smith@example.com,29,117.16,3397.64,Two year,Electronic check,0,No internet service,Yes,0.3566,0,37.9086,-122.4922
CUST-10750,Karen Moore,karen.moore@example.com,8,82.98,663.84,Month-to-month,Credit card,1,No,Yes,0.9188,1,37.84279,-122.45881
CUST-10751,Barbara Williams,barbara.williams@example.com,9,76.97,692.73,Month-to-month,Mailed check,0,No,Yes,0.9037,1,37.67378,-122.51608
CUST-10752,Jennifer Martin,jennifer.martin@example.com,5,84.51,422.55,Month-to-month,Credit card,1,No,No,0.9592,1,37.84293,-122.327
CUST-10753,Karen Brown,karen.brown@example.com,2,84.45,168.9,Month-to-month,Electronic check,1,No,No,0.9663,1,37.7052,-122.28782
CUST-10754,Karen Smith,karen.smith@example.com,15,101.83,1527.45,One year,Electronic check,1,No,Yes,0.6977,1,37.79376,-122.4361
CUST-10755,David Martinez,david.martinez@example.com,5,82.75,413.75,Month-to-month,Electronic check,1,Yes,No,0.9107,1,37.78829,-122.53863
CUST-10756,Linda Jones,linda.jones@example.com,6,55.33,331.98,Month-to-month,Bank transfer,1,Yes,No,0.8464,0,37.74032,-122.30413
CUST-10757,Michael Thomas,michael.thomas@example.com,4,55.73,222.92,Month-to-month,Bank transfer,1,Yes,No internet service,0.7938,0,37.90086,-122.30072
CUST-10758,Karen Jones,karen.jones@example.com,10,35.02,350.2,Month-to-month,Bank transfer,0,No,No,0.8622,1,37.88752,-122.48807
CUST-10759,Barbara Lopez,barbara.lopez@example.com,51,20.22,1031.22,Two year,Mailed check,0,No,Yes,0.0393,0,37.66923,-122.43539
CUST-10760,Barbara Williams,barbara.williams@example.com,8,52.31,418.48,Month-to-month,Mailed check,1,No,Yes,0.8597,1,37.72069,-122.44225
CUST-10761,Linda Martin,linda.martin@example.com,33,44.59,1471.47,One year,Credit card,1,No,No,0.2673,0,37.77268,-122.40854
CUST-10762,Joseph Gonzalez,joseph.gonzalez@example.com,13,101.13,1314.69,Month-to-month,Mailed check,0,No,No,0.9505,1,37.62576,-122.27123
CUST-10763,James Lopez,james.lopez@example.com,62,54.93,3405.66,One year,Mailed check,1,No internet service,Yes,0.0174,0,37.88089,-122.27785
CUST-10764,Linda Davis,linda.davis@example.com,6,89.58,537.48,Month-to-month,Mailed check,1,No,Yes,0.9365,1,37.91437,-122.45789
CUST-10765,Michael Jackson,michael.jackson@example.com,15,56.52,847.8,Month-to-month,Electronic check,1,No,Yes,0.807,1,37.87422,-122.44445
CUST-10766,David Thomas,david.thomas@example.com,48,61.15,2935.2,One year,Bank transfer,1,No,Yes,0.1018,0,37.62886,-122.53602
CUST-10767,John Johnson,john.johnson@example.com,27,62.36,1683.72,One year,Credit card,1,Yes,Yes,0.1747,0,37.90065,-122.41884
CUST-10768,Joseph Wilson,joseph.wilson@example.com,31,115.11,3568.41,Two year,Mailed check,1,Yes,Yes,0.3177,1,37.74259,-122.32265
CUST-10769,Jessica Martin,jessica.martin@example.com,52,84.19,4377.88,Two year,Credit card,1,Yes,Yes,0.0583,0,37.81889,-122.51098
CUST-10770,Michael Brown,michael.brown@example.com,11,48.22,530.42,Month-to-month,Electronic check,1,No,Yes,0.8222,1,37.85186,-122.47666
CUST-10771,Jessica Miller,jessica.miller@example.com,18,76.48,1376.64,One year,Credit card,1,Yes,No internet service,0.3384,1,37.90795,-122.56686
CUST-10772,Patricia Martinez,patricia.martinez@example.com,39,55.58,2167.62,Two year,Mailed check,0,Yes,Yes,0.0767,0,37.74709,-122.34696
CUST-10773,Michael Taylor,michael.taylor@example.com,26,78.64,2044.64,Two year,Electronic check,1,Yes,Yes,0.2386,1,37.76383,-122.30384
CUST-10774,Robert Davis,robert.davis@example.com,51,36.1,1841.1,Two year,Bank transfer,1,No,No,0.0849,0,37.71215,-122.38236
CUST-10775,Linda Johnson,linda.johnson@example.com,49,81.04,3970.96,Two year,Electronic check,0,Yes,Yes,0.0662,0,37.92322,-122.54018
CUST-10776,James Jones,james.jones@example.com,33,109.51,3613.83,One year,Credit card,1,No,No,0.572,1,37.90512,-122.52096
CUST-10777,Thomas Jackson,thomas.jackson@example.com,4,45.79,183.16,Month-to-month,Credit card,0,Yes,No,0.8388,1,37.75751,-122.29215
CUST-10778,Michael Jackson,michael.jackson@example.com,7,81.97,573.79,Month-to-month,Mailed check,1,Yes,No,0.8978,1,37.81229,-122.47531
CUST-10779,Robert Wilson,robert.wilson@example.com,31,82.06,2543.86,One year,Electronic check,0,No,No,0.4687,1,37.87127,-122.56702
CUST-10780,Michael Martinez,michael.martinez@example.com,10,107.42,1074.2,Month-to-month,Electronic check,1,No,Yes,0.9417,1,37.78543,-122.32391
CUST-10781,Michael Williams,michael.williams@example.com,4,63.31,253.24,Month-to-month,Credit card,1,No internet service,No,0.8807,1,37.92383,-122.42351
CUST-10782,Barbara Brown,barbara.brown@example.com,3,84.02,252.06,Month-to-month,Bank transfer,1,Yes,No,0.9228,0,37.85716,-122.55068
CUST-10783,Patricia Wilson,patricia.wilson@example.com,29,95.86,2779.94,Two year,Credit card,1,Yes,Yes,0.2658,0,37.64998,-122.54862
CUST-10784,Jennifer Williams,jennifer.williams@example.com,13,86.96,1130.48,Month-to-month,Bank transfer,1,No,No,0.9354,1,37.89339,-122.44084
CUST-10785,Charles Garcia,charles.garcia@example.com,19,98.39,1869.41,Month-to-month,Credit card,1,No,No,0.9242,1,37.74164,-122.56642
CUST-10786,Karen Miller,karen.miller@example.com,12,118.64,1423.68,Month-to-month,Bank transfer,1,No,No,0.9668,1,37.90505,-122.41957
CUST-10787,Mary Brown,mary.brown@example.com,45,118.82,5346.9,One year,Mailed check,0,Yes,No,0.2453,0,37.79841,-122.55845
CUST-10788,Richard Wilson,richard.wilson@example.com,49,40.98,2008.02,One year,Mailed check,0,No,Yes,0.0662,0,37.62921,-122.32527
CUST-10789,James Martinez,james.martinez@example.com,39,84.89,3310.71,Two year,Credit card,1,No,No,0.3538,1,37.87336,-122.44165
CUST-10790,Mary Brown,mary.brown@example.com,37,36.27,1341.99,Two year,Credit card,1,Yes,Yes,0.0606,0,37.83147,-122.43815
CUST-10791,Charles Martin,charles.martin@example.com,57,103.72,5912.04,Two year,Electronic check,0,Yes,Yes,0.0615,0,37.74828,-122.42048
CUST-10792,Karen Moore,karen.moore@example.com,8,48.99,391.92,Month-to-month,Credit card,1,No,Yes,0.8515,1,37.79038,-122.53505
CUST-10793,Barbara Brown,barbara.brown@example.com,14,84.49,1182.86,Month-to-month,Credit card,1,No,No internet service,0.8866,1,37.69208,-122.48432
CUST-10794,Thomas Martinez,thomas.martinez@example.com,50,110.02,5501.0,Two year,Credit card,1,Yes,Yes,0.1059,1,37.86205,-122.31717
CUST-10795,Susan Martin,susan.martin@example.com,5,75.57,377.85,Month-to-month,Credit card,1,No,No,0.9516,1,37.87346,-122.329
CUST-10796,Sarah Wilson,sarah.wilson@example.com,11,110.42,1214.62,Month-to-month,Mailed check,1,No internet service,Yes,0.8782,1,37.86525,-122.41812
CUST-10797,Sarah Gonzalez,sarah.gonzalez@example.com,43,114.87,4939.41,Two year,Mailed check,1,Yes,Yes,0.1723,1,37.62836,-122.33839
CUST-10798,William Smith,william.smith@example.com,40,22.53,901.2,One year,Mailed check,0,No internet service,Yes,0.0386,0,37.85818,-122.51343
CUST-10799,Joseph Martinez,joseph.martinez@example.com,15,57.81,867.15,Month-to-month,Bank transfer,0,No,No,0.8761,1,37.90539,-122.38117
CUST-10800,Sarah Brown,sarah.brown@example.com,18,46.2,831.6,Month-to-month,Mailed check,1,Yes,Yes,0.5558,1,37.73332,-122.31791
CUST-10801,Jennifer Brown,jennifer.brown@example.com,2,27.63,55.26,Month-to-month,Credit card,1,Yes,No internet service,0.7149,1,37.89739,-122.32684
CUST-10802,David Martinez,david.martinez@example.com,5,23.15,115.75,Month-to-month,Bank transfer,0,No,No,0.8732,1,37.8091,-122.40546
CUST-10803,David Taylor,david.taylor@example.com,59,22.3,1315.7,One year,Mailed check,1,Yes,Yes,0.0111,0,37.89447,-122.56055
CUST-10804,William Davis,william.davis@example.com,12,39.92,479.04,Month-to-month,Electronic check,1,Yes,Yes,0.6221,1,37.7132,-122.34584
CUST-10805,Barbara Wilson,barbara.wilson@example.com,35,88.71,3104.85,One year,Bank transfer,0,Yes,Yes,0.1738,1,37.86285,-122.39313
CUST-10806,David Miller,david.miller@example.com,38,94.71,3598.98,Two year,Bank transfer,0,No,Yes,0.3017,0,37.75369,-122.39926
CUST-10807,Patricia Williams,patricia.williams@example.com,17,60.98,1036.66,Month-to-month,Bank transfer,1,No internet service,Yes,0.6425,1,37.86761,-122.44058
CUST-10808,David Lopez,david.lopez@example.com,5,51.45,257.25,Month-to-month,Electronic check,1,No,Yes,0.8803,1,37.72356,-122.42979
CUST-10809,Mary Davis,mary.davis@example.com,35,30.29,1060.15,One year,Bank transfer,0,No,Yes,0.127,0,37.86713,-122.368
CUST-10810,Sarah Wilson,sarah.wilson@example.com,37,24.97,923.89,One year,Credit card,1,No,Yes,0.1027,0,37.75127,-122.53217
CUST-10811,David Martin,david.martin@example.com,8,84.37,674.96,Month-to-month,Electronic check,0,No,Yes,0.9209,1,37.87739,-122.44856
CUST-10812,Jessica Taylor,jessica.taylor@example.com,11,100.25,1102.75,Month-to-month,Bank transfer,1,Yes,Yes,0.8547,1,37.745,-122.40246
CUST-10813,Mary Thomas,mary.thomas@example.com,35,104.87,3670.45,One year,Electronic check,0,No,Yes,0.3927,0,37.65572,-122.5022
CUST-10814,James Jones,james.jones@example.com,7,37.02,259.14,Month-to-month,Mailed check,0,No,No,0.8883,1,37.86974,-122.40813
CUST-10815,James Johnson,james.johnson@example.com,14,27.5,385.0,Month-to-month,Bank transfer,0,Yes,No internet service,0.5291,0,37.73877,-122.3598
CUST-10816,William Jackson,william.jackson@example.com,4,108.78,435.12,Month-to-month,Credit card,0,No,No,0.9761,1,37.78143,-122.49724
CUST-10817,Barbara Thomas,barbara.thomas@example.com,33,46.38,1530.54,Two year,Bank transfer,0,No,Yes,0.1866,0,37.87556,-122.49669
CUST-10818,Richard Williams,richard.williams@example.com,9,66.82,601.38,Month-to-month,Credit card,1,Yes,No,0.8502,1,37.6875,-122.39224
CUST-10819,Susan Taylor,susan.taylor@example.com,49,35.4,1734.6,Two year,Electronic check,0,Yes,Yes,0.0277,0,37.73399,-122.27688
CUST-10820,Karen Taylor,karen.taylor@example.com,8,88.63,709.04,Month-to-month,Electronic check,1,Yes,No,0.9037,1,37.84841,-122.49723
CUST-10821,Elizabeth Garcia,elizabeth.garcia@example.com,9,31.83,286.47,Month-to-month,Electronic check,1,No,No,0.8625,1,37.74398,-122.44015
CUST-10822,Mary Johnson,mary.johnson@example.com,7,112.8,789.6,Month-to-month,Mailed check,1,Yes,No,0.9421,1,37.80311,-122.41053
CUST-10823,Barbara Taylor,barbara.taylor@example.com,12,41.96,503.52,Month-to-month,Electronic check,0,No,No internet service,0.7924,1,37.69653,-122.40976
CUST-10824,Thomas Davis,thomas.davis@example.com,46,41.99,1931.54,Two year,Bank transfer,1,Yes,Yes,0.0382,0,37.68597,-122.37833
CUST-10825,Karen Martinez,karen.martinez@example.com,23,67.68,1556.64,One year,Bank transfer,0,Yes,No,0.3363,0,37.67597,-122.36497
CUST-10826,David Garcia,david.garcia@example.com,8,62.79,502.32,Month-to-month,Electronic check,1,No internet service,No,0.8484,1,37.64799,-122.36564
CUST-10827,James Martin,james.martin@example.com,9,67.26,605.34,Month-to-month,Electronic check,0,Yes,No,0.8513,1,37.92202,-122.31879
CUST-10828,Susan Taylor,susan.taylor@example.com,5,93.62,468.1,Month-to-month,Credit card,1,Yes,No,0.9268,1,37.78861,-122.37038
CUST-10829,Thomas Lopez,thomas.lopez@example.com,15,71.78,1076.7,Month-to-month,Credit card,1,No,No,0.9034,1,37.84336,-122.56318
CUST-10830,Linda Davis,linda.davis@example.com,26,94.1,2446.6,One year,Credit card,1,Yes,Yes,0.2992,0,37.68305,-122.28296
CUST-10831,Michael Rodriguez,michael.rodriguez@example.com,45,115.83,5212.35,Two year,Mailed check,1,No,Yes,0.2925,0,37.8913,-122.45209
CUST-10832,Linda Rodriguez,linda.rodriguez@example.com,3,81.24,243.72,Month-to-month,Credit card,0,No,No,0.9618,1,37.86266,-122.4653
CUST-10833,Michael Smith,michael.smith@example.com,12,116.67,1400.04,Month-to-month,Mailed check,1,No,Yes,0.9445,1,37.86484,-122.56472
CUST-10834,John Miller,john.miller@example.com,11,63.03,693.33,Month-to-month,Electronic check,1,Yes,No,0.8216,1,37.88852,-122.33382
CUST-10835,Susan Moore,susan.moore@example.com,4,39.67,158.68,Month-to-month,Electronic check,1,Yes,No internet service,0.7363,1,37.90478,-122.49478
CUST-10836,Jennifer Wilson,jennifer.wilson@example.com,17,79.7,1354.9,Month-to-month,Mailed check,1,No,No internet service,0.8533,1,37.72164,-122.39595
CUST-10837,Richard Rodriguez,richard.rodriguez@example.com,10,76.67,766.7,Month-to-month,Credit card,1,No,Yes,0.8972,1,37.88768,-122.43833
CUST-10838,William Taylor,william.taylor@example.com,7,66.84,467.88,Month-to-month,Credit card,1,No internet service,No,0.8665,0,37.76329,-122.29563
CUST-10839,James Wilson,james.wilson@example.com,5,78.03,390.15,Month-to-month,Bank transfer,1,No internet service,No,0.9027,1,37.79457,-122.4814
CUST-10840,Jennifer Jones,jennifer.jones@example.com,1,66.02,66.02,Month-to-month,Electronic check,1,No,No,0.9549,1,37.92075,-122.53729
CUST-10841,Karen Brown,karen.brown@example.com,41,32.14,1317.74,Two year,Electronic check,0,No,No,0.143,0,37.79351,-122.27922
CUST-10842,William Davis,william.davis@example.com,44,91.91,4044.04,Two year,Electronic check,0,Yes,No,0.1687,0,37.68511,-122.54926
CUST-10843,William Martin,william.martin@example.com,39,22.47,876.33,Two year,Credit card,1,Yes,Yes,0.0411,0,37.71488,-122.42428
CUST-10844,David Davis,david.davis@example.com,40,105.93,4237.2,Two year,Electronic check,1,No,No,0.4383,0,37.68034,-122.32383
CUST-10845,Joseph Garcia,joseph.garcia@example.com,46,48.94,2251.24,One year,Electronic check,0,Yes,Yes,0.0436,0,37.82521,-122.45204
CUST-10846,Michael Anderson,michael.anderson@example.com,8,76.42,611.36,Month-to-month,Electronic check,1,Yes,No,0.8803,1,37.82003,-122.37224
CUST-10847,Elizabeth Johnson,elizabeth.johnson@example.com,34,65.84,2238.56,Two year,Electronic check,0,Yes,No,0.19,0,37.88165,-122.41844
CUST-10848,Patricia Taylor,patricia.taylor@example.com,3,91.92,275.76,Month-to-month,Bank transfer,1,No,No,0.9689,1,37.66691,-122.33391
CUST-10849,Charles Gonzalez,charles.gonzalez@example.com,15,80.58,1208.7,Month-to-month,Mailed check,1,No,No internet service,0.8712,0,37.85752,-122.41177
CUST-10850,William Hernandez,william.hernandez@example.com,41,26.76,1097.16,One year,Electronic check,0,Yes,No,0.0631,0,37.65386,-122.53753
CUST-10851,Barbara Hernandez,barbara.hernandez@example.com,65,43.66,2837.9,One year,Mailed check,0,No,No,0.0407,0,37.9169,-122.29269
CUST-10852,John Martin,john.martin@example.com,3,57.43,172.29,Month-to-month,Electronic check,0,No,No,0.9398,1,37.83452,-122.45611
CUST-10853,Sarah Moore,sarah.moore@example.com,6,40.12,240.72,Month-to-month,Mailed check,1,No,Yes,0.8458,1,37.8619,-122.54359
CUST-10854,James Brown,james.brown@example.com,15,60.8,912.0,Month-to-month,Electronic check,1,No,No,0.8825,1,37.91222,-122.35091
CUST-10855,Susan Thomas,susan.thomas@example.com,5,55.65,278.25,Month-to-month,Mailed check,0,No,No,0.9295,1,37.81254,-122.30721
CUST-10856,Sarah Williams,sarah.williams@example.com,9,25.15,226.35,Month-to-month,Bank transfer,1,Yes,No,0.7116,0,37.71187,-122.32096
CUST-10857,Jennifer Lopez,jennifer.lopez@example.com,16,77.54,1240.64,Month-to-month,Bank transfer,1,No internet service,Yes,0.7279,1,37.83416,-122.53614
CUST-10858,Barbara Rodriguez,barbara.rodriguez@example.com,18,108.8,1958.4,One year,Electronic check,1,Yes,Yes,0.494,0,37.84506,-122.29215
CUST-10859,John Davis,john.davis@example.com,15,103.5,1552.5,Month-to-month,Electronic check,1,No,No,0.9463,1,37.74977,-122.34761
CUST-10860,Robert Moore,robert.moore@example.com,4,69.66,278.64,Month-to-month,Mailed check,0,No,Yes,0.9188,1,37.71593,-122.31445
CUST-10861,Joseph Smith,joseph.smith@example.com,18,80.81,1454.58,Two year,Credit card,0,No,Yes,0.5538,0,37.79065,-122.55376
CUST-10862,Jennifer Jones,jennifer.jones@example.com,8,109.71,877.68,Month-to-month,Bank transfer,1,Yes,No,0.9347,1,37.90032,-122.49795
CUST-10863,Robert Jackson,robert.jackson@example.com,8,73.62,588.96,Month-to-month,Electronic check,0,No,No,0.9393,1,37.84085,-122.32561
CUST-10864,Robert Johnson,robert.johnson@example.com,5,85.52,427.6,Month-to-month,Mailed check,0,Yes,No,0.9151,1,37.74425,-122.37213
CUST-10865,Robert Williams,robert.williams@example.com,10,55.7,557.0,Month-to-month,Mailed check,1,No,No,0.9044,1,37.73498,-122.40398
CUST-10866,Joseph Taylor,joseph.taylor@example.com,33,54.66,1803.78,Two year,Credit card,0,Yes,Yes,0.1084,0,37.70884,-122.50833
CUST-10867,William Taylor,william.taylor@example.com,13,101.64,1321.32,Month-to-month,Mailed check,1,Yes,No,0.8972,1,37.75698,-122.34014
CUST-10868,Michael Smith,michael.smith@example.com,2,102.72,205.44,Month-to-month,Electronic check,1,Yes,No,0.9489,1,37.74008,-122.56375
CUST-10869,Jennifer Gonzalez,jennifer.gonzalez@example.com,6,73.25,439.5,Month-to-month,Bank transfer,1,No,No,0.9461,1,37.90607,-122.29638
CUST-10870,Mary Rodriguez,mary.rodriguez@example.com,42,102.92,4322.64,Two year,Credit card,0,No,Yes,0.2806,0,37.90347,-122.34368
CUST-10871,Michael Moore,michael.moore@example.com,13,113.8,1479.4,Month-to-month,Credit card,1,No,No,0.9612,1,37.8556,-122.49137
CUST-10872,Jennifer Anderson,jennifer.anderson@example.com,59,99.96,5897.64,One year,Bank transfer,1,Yes,Yes,0.0505,0,37.78774,-122.46814
CUST-10873,Jennifer Johnson,jennifer.johnson@example.com,34,101.03,3435.02,One year,Electronic check,1,No,No,0.5135,0,37.7212,-122.49004
CUST-10874,David Anderson,david.anderson@example.com,8,68.02,544.16,Month-to-month,Mailed check,1,No,No internet service,0.8935,1,37.64876,-122.30029
CUST-10875,Jessica Hernandez,jessica.hernandez@example.com,37,45.95,1700.15,Two year,Credit card,1,Yes,No,0.1143,0,37.66897,-122.38402
CUST-10876,John Davis,john.davis@example.com,3,77.99,233.97,Month-to-month,Electronic check,1,No,No,0.9593,1,37.91041,-122.27181
CUST-10877,Thomas Smith,thomas.smith@example.com,54,80.06,4323.24,One year,Bank transfer,1,Yes,No,0.0759,0,37.65885,-122.54616
CUST-10878,Richard Hernandez,richard.hernandez@example.com,52,62.65,3257.8,One year,Bank transfer,1,No,Yes,0.0821,0,37.86135,-122.4689
CUST-10879,Linda Lopez,linda.lopez@example.com,20,24.46,489.2,Month-to-month,Mailed check,0,No,Yes,0.612,1,37.80761,-122.32699
CUST-10880,Susan Taylor,susan.taylor@example.com,47,78.27,3678.69,One year,Mailed check,1,No internet service,Yes,0.0712,0,37.64843,-122.54621
CUST-10881,Joseph Jackson,joseph.jackson@example.com,41,93.3,3825.3,One year,Electronic check,0,Yes,Yes,0.1339,0,37.781,-122.47432
CUST-10882,Richard Jackson,richard.jackson@example.com,6,56.2,337.2,Month-to-month,Credit card,1,Yes,No,0.8486,0,37.83282,-122.4359
CUST-10883,Linda Lopez,linda.lopez@example.com,10,68.42,684.2,Month-to-month,Mailed check,1,Yes,No,0.8458,1,37.7957,-122.32136
CUST-10884,William Moore,william.moore@example.com,17,80.55,1369.35,Month-to-month,Bank transfer,1,No,No,0.907,1,37.74745,-122.41789
CUST-10885,William Jackson,william.jackson@example.com,16,65.41,1046.56,Month-to-month,Mailed check,1,Yes,Yes,0.6773,1,37.79127,-122.29036
CUST-10886,Michael Jones,michael.jones@example.com,53,27.3,1446.9,Two year,Credit card,0,Yes,Yes,0.0182,0,37.7456,-122.40232
CUST-10887,Charles Brown,charles.brown@example.com,15,30.78,461.7,Month-to-month,Electronic check,1,No,No,0.8046,0,37.90988,-122.2962
CUST-10888,Elizabeth Wilson,elizabeth.wilson@example.com,9,96.6,869.4,Month-to-month,Electronic check,1,Yes,Yes,0.862,1,37.80281,-122.36723
CUST-10889,Elizabeth Gonzalez,elizabeth.gonzalez@example.com,5,97.3,486.5,Month-to-month,Mailed check,1,No,Yes,0.9485,1,37.79414,-122.30021
CUST-10890,Sarah Taylor,sarah.taylor@example.com,36,37.84,1362.24,Two year,Mailed check,1,Yes,Yes,0.0664,0,37.88962,-122.3501
CUST-10891,Linda Taylor,linda.taylor@example.com,16,36.56,584.96,Month-to-month,Bank transfer,1,No,No,0.8122,1,37.8905,-122.48286
CUST-10892,Thomas Martin,thomas.martin@example.com,59,40.68,2400.12,One year,Mailed check,1,No,Yes,0.0349,0,37.91286,-122.40745
CUST-10893,Richard Smith,richard.smith@example.com,15,114.79,1721.85,Month-to-month,Credit card,0,No,Yes,0.9306,1,37.87421,-122.48092
CUST-10894,Michael Brown,michael.brown@example.com,8,119.31,954.48,Month-to-month,Electronic check,0,Yes,No,0.9455,1,37.84818,-122.50267
CUST-10895,Robert Hernandez,robert.hernandez@example.com,7,87.21,610.47,Month-to-month,Electronic check,0,No,No,0.956,1,37.90232,-122.43939
CUST-10896,Susan Hernandez,susan.hernandez@example.com,10,114.92,1149.2,Month-to-month,Electronic check,1,No,No,0.9687,1,37.88653,-122.50334
CUST-10897,Richard Rodriguez,richard.rodriguez@example.com,9,33.18,298.62,Month-to-month,Electronic check,0,Yes,No,0.7434,0,37.84973,-122.56844
CUST-10898,Robert Thomas,robert.thomas@example.com,29,46.31,1342.99,One year,Credit card,0,Yes,Yes,0.1185,0,37.72951,-122.41026
CUST-10899,David Martinez,david.martinez@example.com,55,83.0,4565.0,Two year,Bank transfer,1,No,Yes,0.0992,0,37.69058,-122.28052
CUST-10900,Charles Wilson,charles.wilson@example.com,33,66.47,2193.51,Two year,Bank transfer,0,No,Yes,0.2553,0,37.74433,-122.53098
CUST-10901,Barbara Thomas,barbara.thomas@example.com,46,41.51,1909.46,One year,Credit card,1,Yes,Yes,0.0378,0,37.70338,-122.47411
CUST-10902,Jennifer Anderson,jennifer.anderson@example.com,6,41.89,251.34,Month-to-month,Electronic check,1,Yes,No,0.8081,1,37.79665,-122.51944
CUST-10903,Richard Brown,richard.brown@example.com,43,21.99,945.57,Two year,Electronic check,0,Yes,No,0.0508,0,37.83632,-122.29573
CUST-10904,Jessica Williams,jessica.williams@example.com,39,35.7,1392.3,One year,Credit card,0,Yes,Yes,0.0528,0,37.86529,-122.2962
CUST-10905,Mary Wilson,mary.wilson@example.com,13,22.0,286.0,Month-to-month,Electronic check,1,No internet service,Yes,0.5183,0,37.63759,-122.48447
CUST-10906,James Davis,james.davis@example.com,46,101.3,4659.8,One year,Credit card,0,Yes,No,0.1764,1,37.84706,-122.4884
CUST-10907,Robert Williams,robert.williams@example.com,13,21.47,279.11,Month-to-month,Mailed check,1,No,No,0.7962,1,37.74224,-122.31996
CUST-10908,Charles Hernandez,charles.hernandez@example.com,13,29.97,389.61,Month-to-month,Credit card,1,No,No,0.8224,1,37.69158,-122.4475
CUST-10909,Thomas Thomas,thomas.thomas@example.com,12,119.32,1431.84,Month-to-month,Credit card,0,No,No,0.9673,1,37.83927,-122.43372
CUST-10910,Sarah Smith,sarah.smith@example.com,6,84.28,505.68,Month-to-month,Bank transfer,1,No,No,0.9563,1,37.64999,-122.40113
CUST-10911,Richard Thomas,richard.thomas@example.com,22,72.34,1591.48,One year,Mailed check,1,Yes,No,0.3729,0,37.74846,-122.34725
CUST-10912,William Johnson,william.johnson@example.com,10,89.04,890.4,Month-to-month,Credit card,1,No,Yes,0.9179,1,37.8205,-122.47285
CUST-10913,Barbara Taylor,barbara.taylor@example.com,48,62.57,3003.36,One year,Electronic check,1,No,No internet service,0.1045,0,37.67353,-122.34496
CUST-10914,David Miller,david.miller@example.com,20,37.07,741.4,Month-to-month,Credit card,1,Yes,No,0.6006,0,37.75034,-122.56662
CUST-10915,Michael Wilson,michael.wilson@example.com,47,52.24,2455.28,Two year,Bank transfer,1,No,Yes,0.0921,0,37.71196,-122.36389
CUST-10916,Karen Lopez,karen.lopez@example.com,31,112.71,3494.01,One year,Mailed check,1,Yes,No internet service,0.3074,0,37.76706,-122.47409
CUST-10917,David Jones,david.jones@example.com,22,39.93,878.46,Month-to-month,Electronic check,1,Yes,No,0.5822,1,37.64323,-122.42879
CUST-10918,David Williams,david.williams@example.com,10,112.79,1127.9,Month-to-month,Bank transfer,1,Yes,No,0.9302,1,37.75275,-122.3506
CUST-10919,Patricia Martin,patricia.martin@example.com,60,40.26,2415.6,One year,Mailed check,1,Yes,No,0.0242,0,37.6784,-122.4003
CUST-10920,William Taylor,william.taylor@example.com,49,79.22,3881.78,One year,Bank transfer,0,Yes,No,0.1014,0,37.80967,-122.29663
CUST-10921,Richard Garcia,richard.garcia@example.com,6,81.49,488.94,Month-to-month,Mailed check,1,Yes,No internet service,0.8494,0,37.7219,-122.30061
CUST-10922,John Jones,john.jones@example.com,37,70.04,2591.48,One year,Electronic check,1,No,Yes,0.22,0,37.85708,-122.35753
CUST-10923,Patricia Martinez,patricia.martinez@example.com,33,41.39,1365.87,Two year,Mailed check,0,Yes,No,0.1333,0,37.8383,-122.31744
CUST-10924,Jessica Anderson,jessica.anderson@example.com,14,63.54,889.56,Month-to-month,Bank transfer,1,No,No,0.8945,1,37.88151,-122.33818
CUST-10925,Patricia Wilson,patricia.wilson@example.com,10,58.25,582.5,Month-to-month,Mailed check,0,No internet service,No internet service,0.7307,0,37.68365,-122.4611
CUST-10926,Richard Smith,richard.smith@example.com,33,70.28,2319.24,One year,Electronic check,0,No internet service,No internet service,0.1425,1,37.70739,-122.42578
CUST-10927,John Rodriguez,john.rodriguez@example.com,3,91.8,275.4,Month-to-month,Credit card,0,No,Yes,0.9496,1,37.77199,-122.42737
CUST-10928,Jessica Brown,jessica.brown@example.com,2,93.62,187.24,Month-to-month,Mailed check,1,No,Yes,0.9543,1,37.66073,-122.43639
CUST-10929,John Hernandez,john.hernandez@example.com,10,81.4,814.0,Month-to-month,Electronic check,1,No internet service,Yes,0.8117,1,37.8948,-122.30008
CUST-10930,David Jackson,david.jackson@example.com,34,61.64,2095.76,One year,Electronic check,1,Yes,No,0.1774,0,37.77536,-122.35071
CUST-10931,Robert Garcia,robert.garcia@example.com,6,37.3,223.8,Month-to-month,Electronic check,1,Yes,No,0.7935,1,37.66021,-122.42952
CUST-10932,Robert Jackson,robert.jackson@example.com,23,28.64,658.72,Two year,Bank transfer,1,No internet service,Yes,0.1234,0,37.85492,-122.33278
CUST-10933,Richard Lopez,richard.lopez@example.com,16,88.09,1409.44,Month-to-month,Mailed check,0,No internet service,No,0.8449,1,37.71805,-122.45561
CUST-10934,Charles Garcia,charles.garcia@example.com,10,47.28,472.8,Month-to-month,Mailed check,1,No,No,0.8888,1,37.83417,-122.49004
